date,adm_level,adm_id,PCODE,n_pixels,vim,vim_avg,viq,gouv_fr
2015-06-01,2,39443,TN31,2.0,0.2307,0.25126562,93.17359,Sousse
2015-06-11,2,39443,TN31,2.0,0.2234,0.24147812,93.797775,Sousse
2015-06-21,2,39443,TN31,2.0,0.21865,0.23329374,94.830894,Sousse
2015-07-01,2,39443,TN31,2.0,0.21605,0.22446468,96.93414,Sousse
2015-07-11,2,39443,TN31,2.0,0.2155,0.22076562,98.05528,Sousse
2015-07-21,2,39443,TN31,2.0,0.21745,0.21789062,99.83552,Sousse
2015-08-01,2,39443,TN31,2.0,0.2223,0.2174125,101.827705,Sousse
2015-08-11,2,39443,TN31,2.0,0.22985,0.21958438,103.80795,Sousse
2015-08-21,2,39443,TN31,2.0,0.24039999,0.22514999,105.542435,Sousse
2015-09-01,2,39443,TN31,2.0,0.25305,0.2343375,106.58109,Sousse
2015-09-11,2,39443,TN31,2.0,0.26639998,0.24653436,106.699265,Sousse
2015-09-21,2,39443,TN31,2.0,0.28065,0.2617875,106.04979,Sousse
2015-10-01,2,39443,TN31,2.0,0.29569998,0.27957812,104.89167,Sousse
2015-10-11,2,39443,TN31,2.0,0.31059998,0.29910624,103.292336,Sousse
2015-10-21,2,39443,TN31,2.0,0.32375,0.320025,101.00668,Sousse
2015-11-01,2,39443,TN31,2.0,0.33425,0.33973125,98.59358,Sousse
2015-11-11,2,39443,TN31,2.0,0.34274998,0.355925,96.754326,Sousse
2015-11-21,2,39443,TN31,2.0,0.35029998,0.36868435,95.60902,Sousse
2015-12-01,2,39443,TN31,2.0,0.35705,0.3777625,95.15794,Sousse
2015-12-11,2,39443,TN31,2.0,0.36284998,0.38355938,95.223404,Sousse
2015-12-21,2,39443,TN31,2.0,0.3674,0.3867875,95.56134,Sousse
2016-01-01,2,39443,TN31,2.0,0.36935,0.387525,95.84595,Sousse
2016-01-11,2,39443,TN31,2.0,0.36725,0.386275,95.63921,Sousse
2016-01-21,2,39443,TN31,2.0,0.36089998,0.38366875,94.74974,Sousse
2016-02-01,2,39443,TN31,2.0,0.35,0.3797125,93.085495,Sousse
2016-02-11,2,39443,TN31,2.0,0.3348,0.37438437,90.672516,Sousse
2016-02-21,2,39443,TN31,2.0,0.3177,0.36823437,87.917206,Sousse
2016-03-01,2,39443,TN31,2.0,0.30025,0.36098748,85.22157,Sousse
2016-03-11,2,39443,TN31,2.0,0.2836,0.35204688,82.9754,Sousse
2016-03-21,2,39443,TN31,2.0,0.26975,0.34160623,81.650894,Sousse
2016-04-01,2,39443,TN31,2.0,0.26015,0.32994062,81.63118,Sousse
2016-04-11,2,39443,TN31,2.0,0.2547,0.31762186,82.88408,Sousse
2016-04-21,2,39443,TN31,2.0,0.25114998,0.30423126,85.01509,Sousse
2016-05-01,2,39443,TN31,2.0,0.24734999,0.290325,87.37236,Sousse
2016-05-11,2,39443,TN31,2.0,0.24194999,0.27664062,89.37957,Sousse
2016-05-21,2,39443,TN31,2.0,0.2342,0.26322812,90.73259,Sousse
2016-06-01,2,39443,TN31,2.0,0.225,0.25126562,91.28158,Sousse
2016-06-11,2,39443,TN31,2.0,0.2163,0.24147812,91.361916,Sousse
2016-06-21,2,39443,TN31,2.0,0.2083,0.23329374,91.177444,Sousse
2016-07-01,2,39443,TN31,2.0,0.20175,0.22446468,91.724,Sousse
2016-07-11,2,39443,TN31,2.0,0.19704999,0.22076562,91.24127,Sousse
2016-07-21,2,39443,TN31,2.0,0.19425,0.21789062,91.17527,Sousse
2016-08-01,2,39443,TN31,2.0,0.19389999,0.2174125,91.207405,Sousse
2016-08-11,2,39443,TN31,2.0,0.19669999,0.21958438,91.51124,Sousse
2016-08-21,2,39443,TN31,2.0,0.2042,0.22514999,92.38597,Sousse
2016-09-01,2,39443,TN31,2.0,0.21734999,0.2343375,94.02559,Sousse
2016-09-11,2,39443,TN31,2.0,0.236,0.24653436,96.4475,Sousse
2016-09-21,2,39443,TN31,2.0,0.26095,0.2617875,99.731384,Sousse
2016-10-01,2,39443,TN31,2.0,0.29165,0.27957812,103.66283,Sousse
2016-10-11,2,39443,TN31,2.0,0.32635,0.29910624,107.803856,Sousse
2016-10-21,2,39443,TN31,2.0,0.3637,0.320025,111.80326,Sousse
2016-11-01,2,39443,TN31,2.0,0.39694998,0.33973125,114.68159,Sousse
2016-11-11,2,39443,TN31,2.0,0.42174998,0.355925,116.21605,Sousse
2016-11-21,2,39443,TN31,2.0,0.44015,0.36868435,117.06909,Sousse
2016-12-01,2,39443,TN31,2.0,0.45325,0.3777625,117.647064,Sousse
2016-12-11,2,39443,TN31,2.0,0.4624,0.38355938,118.18451,Sousse
2016-12-21,2,39443,TN31,2.0,0.46835,0.3867875,118.67326,Sousse
2017-01-01,2,39443,TN31,2.0,0.47105,0.387525,119.09034,Sousse
2017-01-11,2,39443,TN31,2.0,0.4711,0.386275,119.44301,Sousse
2017-01-21,2,39443,TN31,2.0,0.46925,0.38366875,119.73424,Sousse
2017-02-01,2,39443,TN31,2.0,0.46565,0.3797125,119.99884,Sousse
2017-02-11,2,39443,TN31,2.0,0.45949998,0.37438437,120.05626,Sousse
2017-02-21,2,39443,TN31,2.0,0.45154998,0.36823437,119.9208,Sousse
2017-03-01,2,39443,TN31,2.0,0.44175,0.36098748,119.65084,Sousse
2017-03-11,2,39443,TN31,2.0,0.4285,0.35204688,119.01597,Sousse
2017-03-21,2,39443,TN31,2.0,0.41114998,0.34160623,117.7586,Sousse
2017-04-01,2,39443,TN31,2.0,0.38869998,0.32994062,115.465416,Sousse
2017-04-11,2,39443,TN31,2.0,0.3638,0.31762186,112.56131,Sousse
2017-04-21,2,39443,TN31,2.0,0.3382,0.30423126,109.58943,Sousse
2017-05-01,2,39443,TN31,2.0,0.31415,0.290325,107.00066,Sousse
2017-05-11,2,39443,TN31,2.0,0.2933,0.27664062,105.10021,Sousse
2017-05-21,2,39443,TN31,2.0,0.27574998,0.26322812,103.99768,Sousse
2017-06-01,2,39443,TN31,2.0,0.26235,0.25126562,103.679276,Sousse
2017-06-11,2,39443,TN31,2.0,0.2529,0.24147812,103.9186,Sousse
2017-06-21,2,39443,TN31,2.0,0.24579999,0.23329374,104.41458,Sousse
2017-07-01,2,39443,TN31,2.0,0.24055,0.22446468,105.86061,Sousse
2017-07-11,2,39443,TN31,2.0,0.23685,0.22076562,105.94033,Sousse
2017-07-21,2,39443,TN31,2.0,0.23445,0.21789062,106.1814,Sousse
2017-08-01,2,39443,TN31,2.0,0.23355,0.2174125,106.03468,Sousse
2017-08-11,2,39443,TN31,2.0,0.23384999,0.21958438,105.29171,Sousse
2017-08-21,2,39443,TN31,2.0,0.2366,0.22514999,104.16137,Sousse
2017-09-01,2,39443,TN31,2.0,0.24284999,0.2343375,102.9938,Sousse
2017-09-11,2,39443,TN31,2.0,0.253,0.24653436,102.1804,Sousse
2017-09-21,2,39443,TN31,2.0,0.26764998,0.2617875,101.88029,Sousse
2017-10-01,2,39443,TN31,2.0,0.2868,0.27957812,102.191246,Sousse
2017-10-11,2,39443,TN31,2.0,0.30934998,0.29910624,102.93428,Sousse
2017-10-21,2,39443,TN31,2.0,0.33405,0.320025,103.79028,Sousse
2017-11-01,2,39443,TN31,2.0,0.35584998,0.33973125,104.13586,Sousse
2017-11-11,2,39443,TN31,2.0,0.37074998,0.355925,103.65215,Sousse
2017-11-21,2,39443,TN31,2.0,0.37815,0.36868435,102.2608,Sousse
2017-12-01,2,39443,TN31,2.0,0.3791,0.3777625,100.312675,Sousse
2017-12-11,2,39443,TN31,2.0,0.37565,0.38355938,98.17571,Sousse
2017-12-21,2,39443,TN31,2.0,0.36935,0.3867875,96.00778,Sousse
2018-01-01,2,39443,TN31,2.0,0.35999998,0.387525,93.70893,Sousse
2018-01-11,2,39443,TN31,2.0,0.35,0.386275,91.68529,Sousse
2018-01-21,2,39443,TN31,2.0,0.3407,0.38366875,90.091805,Sousse
2018-02-01,2,39443,TN31,2.0,0.3317,0.3797125,88.82683,Sousse
2018-02-11,2,39443,TN31,2.0,0.32369998,0.37438437,88.05696,Sousse
2018-02-21,2,39443,TN31,2.0,0.3171,0.36823437,87.77375,Sousse
2018-03-01,2,39443,TN31,2.0,0.31059998,0.36098748,87.7399,Sousse
2018-03-11,2,39443,TN31,2.0,0.3029,0.35204688,87.77583,Sousse
2018-03-21,2,39443,TN31,2.0,0.29345,0.34160623,87.70289,Sousse
2018-04-01,2,39443,TN31,2.0,0.28184998,0.32994062,87.3426,Sousse
2018-04-11,2,39443,TN31,2.0,0.26985,0.31762186,87.005165,Sousse
2018-04-21,2,39443,TN31,2.0,0.25785,0.30423126,86.9065,Sousse
2018-05-01,2,39443,TN31,2.0,0.24655,0.290325,87.13729,Sousse
2018-05-11,2,39443,TN31,2.0,0.23609999,0.27664062,87.588615,Sousse
2018-05-21,2,39443,TN31,2.0,0.22604999,0.26322812,88.13065,Sousse
2018-06-01,2,39443,TN31,2.0,0.2172,0.25126562,88.69249,Sousse
2018-06-11,2,39443,TN31,2.0,0.21069999,0.24147812,89.440674,Sousse
2018-06-21,2,39443,TN31,2.0,0.20729999,0.23329374,90.824455,Sousse
2018-07-01,2,39443,TN31,2.0,0.2082,0.22446468,94.07403,Sousse
2018-07-11,2,39443,TN31,2.0,0.21419999,0.22076562,97.575165,Sousse
2018-07-21,2,39443,TN31,2.0,0.22684999,0.21789062,103.34441,Sousse
2018-08-01,2,39443,TN31,2.0,0.24569999,0.2174125,110.578224,Sousse
2018-08-11,2,39443,TN31,2.0,0.26839998,0.21958438,118.107735,Sousse
2018-08-21,2,39443,TN31,2.0,0.29485,0.22514999,125.33164,Sousse
2018-09-01,2,39443,TN31,2.0,0.3204,0.2343375,130.26773,Sousse
2018-09-11,2,39443,TN31,2.0,0.34425,0.24653436,132.95255,Sousse
2018-09-21,2,39443,TN31,2.0,0.3685,0.2617875,134.22604,Sousse
2018-10-01,2,39443,TN31,2.0,0.39245,0.27957812,134.24739,Sousse
2018-10-11,2,39443,TN31,2.0,0.41439998,0.29910624,133.0254,Sousse
2018-10-21,2,39443,TN31,2.0,0.43359998,0.320025,130.69388,Sousse
2018-11-01,2,39443,TN31,2.0,0.44845,0.33973125,127.89582,Sousse
2018-11-11,2,39443,TN31,2.0,0.45784998,0.355925,125.109314,Sousse
2018-11-21,2,39443,TN31,2.0,0.4617,0.36868435,122.21616,Sousse
2018-12-01,2,39443,TN31,2.0,0.4596,0.3777625,119.13153,Sousse
2018-12-11,2,39443,TN31,2.0,0.45279998,0.38355938,115.970276,Sousse
2018-12-21,2,39443,TN31,2.0,0.44314998,0.3867875,112.90387,Sousse
2019-01-01,2,39443,TN31,2.0,0.4308,0.387525,109.89087,Sousse
2019-01-11,2,39443,TN31,2.0,0.4195,0.386275,107.615616,Sousse
2019-01-21,2,39443,TN31,2.0,0.4111,0.38366875,106.325386,Sousse
2019-02-01,2,39443,TN31,2.0,0.40434998,0.3797125,105.73349,Sousse
2019-02-11,2,39443,TN31,2.0,0.39955,0.37438437,105.92991,Sousse
2019-02-21,2,39443,TN31,2.0,0.396,0.36823437,106.63878,Sousse
2019-03-01,2,39443,TN31,2.0,0.39275,0.36098748,107.72834,Sousse
2019-03-11,2,39443,TN31,2.0,0.38985,0.35204688,109.40267,Sousse
2019-03-21,2,39443,TN31,2.0,0.38755,0.34160623,111.732124,Sousse
2019-04-01,2,39443,TN31,2.0,0.3845,0.32994062,114.35998,Sousse
2019-04-11,2,39443,TN31,2.0,0.3786,0.31762186,116.58719,Sousse
2019-04-21,2,39443,TN31,2.0,0.3678,0.30423126,117.94555,Sousse
2019-05-01,2,39443,TN31,2.0,0.35314998,0.290325,118.4603,Sousse
2019-05-11,2,39443,TN31,2.0,0.3358,0.27664062,118.11146,Sousse
2019-05-21,2,39443,TN31,2.0,0.31625,0.26322812,116.92757,Sousse
2019-06-01,2,39443,TN31,2.0,0.29705,0.25126562,115.19735,Sousse
2019-06-11,2,39443,TN31,2.0,0.28045,0.24147812,113.37043,Sousse
2019-06-21,2,39443,TN31,2.0,0.2665,0.23329374,111.72149,Sousse
2019-07-01,2,39443,TN31,2.0,0.25595,0.22446468,111.471535,Sousse
2019-07-11,2,39443,TN31,2.0,0.2499,0.22076562,110.759995,Sousse
2019-07-21,2,39443,TN31,2.0,0.24955,0.21789062,111.81802,Sousse
2019-08-01,2,39443,TN31,2.0,0.25599998,0.2174125,114.42995,Sousse
2019-08-11,2,39443,TN31,2.0,0.26905,0.21958438,118.34885,Sousse
2019-08-21,2,39443,TN31,2.0,0.28994998,0.22514999,123.55078,Sousse
2019-09-01,2,39443,TN31,2.0,0.3163,0.2343375,128.82579,Sousse
2019-09-11,2,39443,TN31,2.0,0.34324998,0.24653436,132.61531,Sousse
2019-09-21,2,39443,TN31,2.0,0.36769998,0.2617875,133.96945,Sousse
2019-10-01,2,39443,TN31,2.0,0.38549998,0.27957812,132.13863,Sousse
2019-10-11,2,39443,TN31,2.0,0.39609998,0.29910624,127.78344,Sousse
2019-10-21,2,39443,TN31,2.0,0.4019,0.320025,122.12689,Sousse
2019-11-01,2,39443,TN31,2.0,0.4055,0.33973125,116.87541,Sousse
2019-11-11,2,39443,TN31,2.0,0.40884998,0.355925,113.038124,Sousse
2019-11-21,2,39443,TN31,2.0,0.41274998,0.36868435,110.52479,Sousse
2019-12-01,2,39443,TN31,2.0,0.41735,0.3777625,109.25455,Sousse
2019-12-11,2,39443,TN31,2.0,0.42185,0.38355938,108.831696,Sousse
2019-12-21,2,39443,TN31,2.0,0.42495,0.3867875,108.73709,Sousse
2020-01-01,2,39443,TN31,2.0,0.42339998,0.387525,108.19954,Sousse
2020-01-11,2,39443,TN31,2.0,0.41579998,0.386275,106.767525,Sousse
2020-01-21,2,39443,TN31,2.0,0.40434998,0.38366875,104.768906,Sousse
2020-02-01,2,39443,TN31,2.0,0.3911,0.3797125,102.650024,Sousse
2020-02-11,2,39443,TN31,2.0,0.3782,0.37438437,100.8991,Sousse
2020-02-21,2,39443,TN31,2.0,0.36655,0.36823437,99.59726,Sousse
2020-03-01,2,39443,TN31,2.0,0.35595,0.36098748,98.7743,Sousse
2020-03-11,2,39443,TN31,2.0,0.3459,0.35204688,98.47111,Sousse
2020-03-21,2,39443,TN31,2.0,0.33624998,0.34160623,98.63223,Sousse
2020-04-01,2,39443,TN31,2.0,0.3279,0.32994062,99.462906,Sousse
2020-04-11,2,39443,TN31,2.0,0.32029998,0.31762186,100.7285,Sousse
2020-04-21,2,39443,TN31,2.0,0.31184998,0.30423126,102.15079,Sousse
2020-05-01,2,39443,TN31,2.0,0.30104998,0.290325,103.151405,Sousse
2020-05-11,2,39443,TN31,2.0,0.28835,0.27664062,103.58479,Sousse
2020-05-21,2,39443,TN31,2.0,0.27435,0.26322812,103.550735,Sousse
2020-06-01,2,39443,TN31,2.0,0.26075,0.25126562,103.14818,Sousse
2020-06-11,2,39443,TN31,2.0,0.24884999,0.24147812,102.52913,Sousse
2020-06-21,2,39443,TN31,2.0,0.23854999,0.23329374,101.85541,Sousse
2020-07-01,2,39443,TN31,2.0,0.23065,0.22446468,102.25359,Sousse
2020-07-11,2,39443,TN31,2.0,0.22604999,0.22076562,101.951645,Sousse
2020-07-21,2,39443,TN31,2.0,0.22614999,0.21789062,103.08311,Sousse
2020-08-01,2,39443,TN31,2.0,0.23279999,0.2174125,105.75422,Sousse
2020-08-11,2,39443,TN31,2.0,0.24665,0.21958438,110.03976,Sousse
2020-08-21,2,39443,TN31,2.0,0.26985,0.22514999,116.24569,Sousse
2020-09-01,2,39443,TN31,2.0,0.30144998,0.2343375,123.60312,Sousse
2020-09-11,2,39443,TN31,2.0,0.33725,0.24653436,130.59193,Sousse
2020-09-21,2,39443,TN31,2.0,0.37379998,0.2617875,135.92592,Sousse
2020-10-01,2,39443,TN31,2.0,0.4046,0.27957812,137.93391,Sousse
2020-10-11,2,39443,TN31,2.0,0.42505,0.29910624,136.07605,Sousse
2020-10-21,2,39443,TN31,2.0,0.4357,0.320025,131.2614,Sousse
2020-11-01,2,39443,TN31,2.0,0.43895,0.33973125,125.45825,Sousse
2020-11-11,2,39443,TN31,2.0,0.43824998,0.355925,120.28084,Sousse
2020-11-21,2,39443,TN31,2.0,0.43655,0.36868435,116.20926,Sousse
2020-12-01,2,39443,TN31,2.0,0.43484998,0.3777625,113.34561,Sousse
2020-12-11,2,39443,TN31,2.0,0.4332,0.38355938,111.449554,Sousse
2020-12-21,2,39443,TN31,2.0,0.4306,0.3867875,110.030624,Sousse
2021-01-01,2,39443,TN31,2.0,0.4247,0.387525,108.49665,Sousse
2021-01-11,2,39443,TN31,2.0,0.4168,0.386275,106.99674,Sousse
2021-01-21,2,39443,TN31,2.0,0.40785,0.38366875,105.575966,Sousse
2021-02-01,2,39443,TN31,2.0,0.39839998,0.3797125,104.34884,Sousse
2021-02-11,2,39443,TN31,2.0,0.38935,0.37438437,103.526436,Sousse
2021-02-21,2,39443,TN31,2.0,0.3812,0.36823437,103.10008,Sousse
2021-03-01,2,39443,TN31,2.0,0.3728,0.36098748,102.87417,Sousse
2021-03-11,2,39443,TN31,2.0,0.3631,0.35204688,102.749214,Sousse
2021-03-21,2,39443,TN31,2.0,0.35189998,0.34160623,102.6286,Sousse
2021-04-01,2,39443,TN31,2.0,0.33894998,0.32994062,102.37126,Sousse
2021-04-11,2,39443,TN31,2.0,0.3242,0.31762186,101.78937,Sousse
2021-04-21,2,39443,TN31,2.0,0.3074,0.30423126,100.89455,Sousse
2021-05-01,2,39443,TN31,2.0,0.2906,0.290325,100.0808,Sousse
2021-05-11,2,39443,TN31,2.0,0.2751,0.27664062,99.52834,Sousse
2021-05-21,2,39443,TN31,2.0,0.26095,0.26322812,99.27269,Sousse
2021-06-01,2,39443,TN31,2.0,0.2489,0.25126562,99.21477,Sousse
2021-06-11,2,39443,TN31,2.0,0.23879999,0.24147812,99.08119,Sousse
2021-06-21,2,39443,TN31,2.0,0.2302,0.23329374,98.907936,Sousse
2021-07-01,2,39443,TN31,2.0,0.22354999,0.22446468,99.66673,Sousse
2021-07-11,2,39443,TN31,2.0,0.2191,0.22076562,99.38484,Sousse
2021-07-21,2,39443,TN31,2.0,0.21665,0.21789062,99.53689,Sousse
2021-08-01,2,39443,TN31,2.0,0.21624999,0.2174125,99.56528,Sousse
2021-08-11,2,39443,TN31,2.0,0.21765,0.21958438,99.28246,Sousse
2021-08-21,2,39443,TN31,2.0,0.22119999,0.22514999,98.56442,Sousse
2021-09-01,2,39443,TN31,2.0,0.22739999,0.2343375,97.56012,Sousse
2021-09-11,2,39443,TN31,2.0,0.23629999,0.24653436,96.54867,Sousse
2021-09-21,2,39443,TN31,2.0,0.24865,0.2617875,95.78639,Sousse
2021-10-01,2,39443,TN31,2.0,0.26459998,0.27957812,95.45537,Sousse
2021-10-11,2,39443,TN31,2.0,0.28425,0.29910624,95.74449,Sousse
2021-10-21,2,39443,TN31,2.0,0.30789998,0.320025,96.72319,Sousse
2021-11-01,2,39443,TN31,2.0,0.3321,0.33973125,98.04192,Sousse
2021-11-11,2,39443,TN31,2.0,0.35204998,0.355925,99.04539,Sousse
2021-11-21,2,39443,TN31,2.0,0.36554998,0.36868435,99.25138,Sousse
2021-12-01,2,39443,TN31,2.0,0.37085,0.3777625,98.38403,Sousse
2021-12-11,2,39443,TN31,2.0,0.37,0.38355938,96.87254,Sousse
2021-12-21,2,39443,TN31,2.0,0.36519998,0.3867875,95.05766,Sousse
2022-01-01,2,39443,TN31,2.0,0.3576,0.387525,93.16039,Sousse
2022-01-11,2,39443,TN31,2.0,0.35009998,0.386275,91.70821,Sousse
2022-01-21,2,39443,TN31,2.0,0.3436,0.38366875,90.76051,Sousse
2022-02-01,2,39443,TN31,2.0,0.3372,0.3797125,90.10676,Sousse
2022-02-11,2,39443,TN31,2.0,0.33139998,0.37438437,89.87136,Sousse
2022-02-21,2,39443,TN31,2.0,0.32654998,0.36823437,90.03325,Sousse
2022-03-01,2,39443,TN31,2.0,0.32195,0.36098748,90.50153,Sousse
2022-03-11,2,39443,TN31,2.0,0.3166,0.35204688,91.1834,Sousse
2022-03-21,2,39443,TN31,2.0,0.31039998,0.34160623,92.03122,Sousse
2022-04-01,2,39443,TN31,2.0,0.3028,0.32994062,92.85661,Sousse
2022-04-11,2,39443,TN31,2.0,0.29235,0.31762186,93.12558,Sousse
2022-04-21,2,39443,TN31,2.0,0.27879998,0.30423126,92.820724,Sousse
2022-05-01,2,39443,TN31,2.0,0.26354998,0.290325,92.13252,Sousse
2022-05-11,2,39443,TN31,2.0,0.2483,0.27664062,91.32361,Sousse
2022-05-21,2,39443,TN31,2.0,0.23365,0.26322812,90.55701,Sousse
2022-06-01,2,39443,TN31,2.0,0.22164999,0.25126562,90.16959,Sousse
2022-06-11,2,39443,TN31,2.0,0.21305,0.24147812,90.24691,Sousse
2022-06-21,2,39443,TN31,2.0,0.20729999,0.23329374,90.824455,Sousse
2022-07-01,2,39443,TN31,2.0,0.20414999,0.22446468,92.598434,Sousse
2022-07-11,2,39443,TN31,2.0,0.2031,0.22076562,93.47568,Sousse
2022-07-21,2,39443,TN31,2.0,0.20394999,0.21789062,94.79615,Sousse
2022-08-01,2,39443,TN31,2.0,0.20594999,0.2174125,95.71355,Sousse
2022-08-11,2,39443,TN31,2.0,0.2084,0.21958438,95.85126,Sousse
2022-08-21,2,39443,TN31,2.0,0.21114999,0.22514999,94.911865,Sousse
2022-09-01,2,39443,TN31,2.0,0.21425,0.2343375,92.93533,Sousse
2022-09-11,2,39443,TN31,2.0,0.21765,0.24653436,90.259346,Sousse
2022-09-21,2,39443,TN31,2.0,0.221,0.2617875,86.918175,Sousse
2022-10-01,2,39443,TN31,2.0,0.22395,0.27957812,83.121414,Sousse
2022-10-11,2,39443,TN31,2.0,0.2263,0.29910624,79.14496,Sousse
2022-10-21,2,39443,TN31,2.0,0.2285,0.320025,75.26519,Sousse
2022-11-01,2,39443,TN31,2.0,0.23089999,0.33973125,72.07531,Sousse
2022-11-11,2,39443,TN31,2.0,0.23349999,0.355925,69.840485,Sousse
2022-11-21,2,39443,TN31,2.0,0.23605,0.36868435,68.32116,Sousse
2022-12-01,2,39443,TN31,2.0,0.23895,0.3777625,67.549164,Sousse
2022-12-11,2,39443,TN31,2.0,0.24219999,0.38355938,67.395615,Sousse
2022-12-21,2,39443,TN31,2.0,0.2454,0.3867875,67.63014,Sousse
2023-01-01,2,39443,TN31,2.0,0.24765,0.387525,68.030396,Sousse
2023-01-11,2,39443,TN31,2.0,0.2483,0.386275,68.374306,Sousse
2023-01-21,2,39443,TN31,2.0,0.24804999,0.38366875,68.72757,Sousse
2023-02-01,2,39443,TN31,2.0,0.24745,0.3797125,69.220695,Sousse
2023-02-11,2,39443,TN31,2.0,0.24644999,0.37438437,69.854126,Sousse
2023-02-21,2,39443,TN31,2.0,0.2452,0.36823437,70.58243,Sousse
2023-03-01,2,39443,TN31,2.0,0.24294999,0.36098748,71.27954,Sousse
2023-03-11,2,39443,TN31,2.0,0.2402,0.35204688,72.18064,Sousse
2023-03-21,2,39443,TN31,2.0,0.23699999,0.34160623,73.287895,Sousse
2023-04-01,2,39443,TN31,2.0,0.23429999,0.32994062,74.827484,Sousse
2023-04-11,2,39443,TN31,2.0,0.2333,0.31762186,77.06288,Sousse
2023-04-21,2,39443,TN31,2.0,0.2346,0.30423126,80.342995,Sousse
2023-05-01,2,39443,TN31,2.0,0.23844999,0.290325,84.75722,Sousse
2023-05-11,2,39443,TN31,2.0,0.2439,0.27664062,89.97656,Sousse
2023-05-21,2,39443,TN31,2.0,0.2498,0.26322812,95.71299,Sousse
2023-06-01,2,39443,TN31,2.0,0.2532,0.25126562,100.64208,Sousse
2023-06-11,2,39443,TN31,2.0,0.2518,0.24147812,103.54122,Sousse
2023-06-21,2,39443,TN31,2.0,0.2453,0.23329374,104.23809,Sousse
2023-07-01,2,39443,TN31,2.0,0.23555,0.22446468,104.03888,Sousse
2023-07-11,2,39443,TN31,2.0,0.22504999,0.22076562,101.58232,Sousse
2023-07-21,2,39443,TN31,2.0,0.21495,0.21789062,98.902306,Sousse
2023-08-01,2,39443,TN31,2.0,0.20725,0.2174125,96.19969,Sousse
2023-08-11,2,39443,TN31,2.0,0.2023,0.21958438,93.58851,Sousse
2023-08-21,2,39443,TN31,2.0,0.19929999,0.22514999,90.605125,Sousse
2023-09-01,2,39443,TN31,2.0,0.19804999,0.2343375,87.23788,Sousse
2023-09-11,2,39443,TN31,2.0,0.19829999,0.24653436,83.73397,Sousse
2023-09-21,2,39443,TN31,2.0,0.1995,0.2617875,80.022446,Sousse
2023-10-01,2,39443,TN31,2.0,0.20154999,0.27957812,76.324844,Sousse
2023-10-11,2,39443,TN31,2.0,0.2048,0.29910624,72.986374,Sousse
2023-10-21,2,39443,TN31,2.0,0.21045,0.320025,70.38714,Sousse
2023-11-01,2,39443,TN31,2.0,0.2191,0.33973125,69.047585,Sousse
2023-11-11,2,39443,TN31,2.0,0.23054999,0.355925,69.113754,Sousse
2023-11-21,2,39443,TN31,2.0,0.2455,0.36868435,70.578224,Sousse
2023-12-01,2,39443,TN31,2.0,0.26395,0.3777625,73.39353,Sousse
2023-12-11,2,39443,TN31,2.0,0.28489998,0.38355938,77.24432,Sousse
2023-12-21,2,39443,TN31,2.0,0.30719998,0.3867875,81.77889,Sousse
2024-01-01,2,39443,TN31,2.0,0.33179998,0.387525,87.26358,Sousse
2024-01-11,2,39443,TN31,2.0,0.35325,0.386275,92.43024,Sousse
2024-01-21,2,39443,TN31,2.0,0.36795,0.38366875,96.3754,Sousse
2024-02-01,2,39443,TN31,2.0,0.37735,0.3797125,99.45021,Sousse
2024-02-11,2,39443,TN31,2.0,0.38009998,0.37438437,101.3468,Sousse
2024-02-21,2,39443,TN31,2.0,0.3771,0.36823437,102.11978,Sousse
2024-03-01,2,39443,TN31,2.0,0.36855,0.36098748,101.84008,Sousse
2024-03-11,2,39443,TN31,2.0,0.355,0.35204688,100.73452,Sousse
2024-03-21,2,39443,TN31,2.0,0.3383,0.34160623,99.155716,Sousse
2024-04-01,2,39443,TN31,2.0,0.3217,0.32994062,97.83108,Sousse
2024-04-11,2,39443,TN31,2.0,0.3067,0.31762186,97.029045,Sousse
2024-04-21,2,39443,TN31,2.0,0.2926,0.30423126,96.716484,Sousse
2024-05-01,2,39443,TN31,2.0,0.2785,0.290325,96.52538,Sousse
2024-05-11,2,39443,TN31,2.0,0.2641,0.27664062,96.16073,Sousse
2024-05-21,2,39443,TN31,2.0,0.2497,0.26322812,95.68107,Sousse
2024-06-01,2,39443,TN31,2.0,0.2368,0.25126562,95.19838,Sousse
2024-06-11,2,39443,TN31,2.0,0.22675,0.24147812,94.94709,Sousse
2024-06-21,2,39443,TN31,2.0,0.21925,0.23329374,95.04269,Sousse
2024-07-01,2,39443,TN31,2.0,0.21425,0.22446468,96.27832,Sousse
2024-07-11,2,39443,TN31,2.0,0.2113,0.22076562,96.50413,Sousse
2024-07-21,2,39443,TN31,2.0,0.2102,0.21789062,97.12919,Sousse
2024-08-01,2,39443,TN31,2.0,0.21139999,0.2174125,97.7516,Sousse
2024-08-11,2,39443,TN31,2.0,0.2154,0.21958438,98.44784,Sousse
2024-08-21,2,39443,TN31,2.0,0.22379999,0.22514999,99.50936,Sousse
2024-09-01,2,39443,TN31,2.0,0.2374,0.2343375,101.077065,Sousse
2024-09-11,2,39443,TN31,2.0,0.2562,0.24653436,103.25953,Sousse
2024-09-21,2,39443,TN31,2.0,0.28024998,0.2617875,105.92151,Sousse
2024-10-01,2,39443,TN31,2.0,0.3085,0.27957812,108.77542,Sousse
2024-10-11,2,39443,TN31,2.0,0.33905,0.29910624,111.44172,Sousse
